ITAG,cluster,symbol,gene_name
Solyc08g023460,2,NA,"LEM3 (ligand-effect modulator 3) family protein / CDC50 family protein; similar to LEM3 (ligand-effect modulator 3) family protein / CDC50 family protein [Arabidopsis thaliana] (TAIR:AT3G12740.1); similar to LEM3 (ligand-effect modulator 3) family protein / CDC50 family protein [Arabidopsis thaliana] (TAIR:AT1G54320.1); similar to Os03g0785500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051483.1); similar to Os02g0173800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001046043.1); similar to hypothetical protein [Lotus japonicus] (GB:BAD32828.1); contains InterPro domain Protein of unknown function DUF284, transmembrane eukaryotic; (InterPro:IPR005045)"
Solyc08g041800,2,NA,NA
Solyc08g062700,2,NA,"peptidyl-prolyl cis-trans isomerase cyclophilin-type family protein; similar to peptidyl-prolyl cis-trans isomerase, putative / cyclophilin, putative / rotamase, putative [Arabidopsis thaliana] (TAIR:AT2G36130.1); similar to peptidyl-prolyl cis-trans isomerase cyclophilin-type family protein [Arabidopsis thaliana] (TAIR:AT3G44600.1); similar to peptidyl prolyl cis trans isomerase-like [Oryza sativa (japonica cultivar-group)] (GB:BAD53160.1); similar to Os01g0582400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043413.1); contains InterPro domain Peptidyl-prolyl cis-trans isomerase, cyclophilin type; (InterPro:IPR002130)"
Solyc08g067270,2,NA,NA
Solyc08g068430,2,NA,NA
Solyc08g082840,2,SETH2,encodes Arabidopsis homolog of a conserved protein involved in the first step of the GPI biosynthetic pathway.
Solyc08g083300,2,UBP9,"ubiquitin carboxyl-terminal hydrolase family protein; similar to ubiquitin carboxyl-terminal hydrolase family protein [Arabidopsis thaliana] (TAIR:AT1G32850.1); similar to UBP5 (UBIQUITIN-SPECIFIC PROTEASE 5), ubiquitin-specific protease [Arabidopsis thaliana] (TAIR:AT2G40930.1); similar to ubiquitin carboxyl-terminal hydrolase family protein [Arabidopsis thaliana] (TAIR:AT4G10590.1); similar to Putative ubiquitin carboxyl terminal hydrolase [Oryza sativa (japonica cultivar-group)] (GB:AAN04210.1); similar to Os10g0160000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064204.1); contains InterPro domain Ubiquitin carboxyl-terminal hydrolase, N-terminal region 1; (InterPro:IPR006615); contains InterPro domain Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2; (InterPro:IPR001394); contains InterPro domain Ubiquitin carboxyl-terminal hydrolase, N-terminal region 2; (InterPro:IPR010460)"
Solyc09g008260,2,NA,NA
Solyc09g015700,2,NA,NA
Solyc09g047930,2,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G01580.1); similar to Os07g0240400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001059264.1); similar to Os10g0178200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001064246.1); similar to H0201G08.7 [Oryza sativa (indica cultivar-group)] (GB:CAH67780.1)
Solyc09g072680,2,NA,NA
Solyc09g074640,2,NA,"zinc finger (CCCH-type) family protein; Identical to Zinc finger CCCH domain-containing protein ZFN-like 1 [Arabidopsis Thaliana] (GB:Q84W91;GB:O82252); similar to nucleic acid binding [Arabidopsis thaliana] (TAIR:AT5G18550.1); similar to Os01g0257400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001042632.1); similar to Zinc finger CCCH domain-containing protein ZFN-like 3 (GB:Q5NAV3); contains InterPro domain U2 auxiliary factor small subunit; (InterPro:IPR009145); contains InterPro domain Zinc finger, CCCH-type; (InterPro:IPR000571)"
Solyc09g098450,2,NA,NA
Solyc10g006540,2,NA,NA
Solyc10g019170,2,NA,NA
Solyc10g037910,2,NA,NA
Solyc10g048030,2,NA,NA
Solyc10g049640,2,NA,"amino acid permease family protein; similar to amino acid permease family protein [Arabidopsis thaliana] (TAIR:AT1G31830.2); similar to putative amino acid permease [Oryza sativa (japonica cultivar-group)] (GB:AAR10855.1); similar to amino acid permease family protein, putative, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABF97257.1); similar to Os03g0576900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050538.1); contains InterPro domain Amino acid permease-associated region; (InterPro:IPR004841); contains InterPro domain Amino acid/polyamine transporter I; (InterPro:IPR002293)"
Solyc10g049850,2,NA,TIP41-like family protein; similar to unnamed protein product [Ostreococcus tauri] (GB:CAL54365.1); similar to Os03g0760600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051346.1); contains InterPro domain TIP41-like protein; (InterPro:IPR007303)
Solyc10g049920,2,NA,NA
Solyc10g050905,2,NA,NA
Solyc10g055473,2,NA,NA
Solyc10g079450,2,NA,"dehydration-responsive protein-related; similar to dehydration-responsive protein-related [Arabidopsis thaliana] (TAIR:AT5G04060.1); similar to dehydration-responsive protein-like [Oryza sativa (japonica cultivar-group)] (GB:BAD46056.1); similar to Os05g0378800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055389.1); contains InterPro domain Protein of unknown function DUF248, methyltransferase putative; (InterPro:IPR004159); contains InterPro domain Ankyrin; (InterPro:IPR002110); contains InterPro domain Generic methyltransferase; (InterPro:IPR001601)"
Solyc10g084150,2,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G53450.1); similar to Conserved hypothetical protein 730 [Medicago truncatula] (GB:ABE89044.1); contains InterPro domain Conserved hypothetical protein 730; (InterPro:IPR005269)
Solyc10g084370,2,NA,"DNA binding / transcription factor; similar to myb family transcription factor [Arabidopsis thaliana] (TAIR:AT5G02840.2); similar to MYB transcription factor MYB118 [Glycine max] (GB:ABH02853.1); contains InterPro domain Homeodomain-related; (InterPro:IPR012287); contains InterPro domain Homeodomain-like; (InterPro:IPR009057); contains InterPro domain Myb-like DNA-binding region, SHAQKYF class; (InterPro:IPR006447); contains InterPro domain Myb, DNA-binding; (InterPro:IPR001005)"
Solyc11g005590,2,SKIP5,Encodes an SKP1 interacting partner (SKIP5).
Solyc11g012455,2,NA,NA
Solyc11g040130,2,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G03260.1); similar to expressed protein [Oryza sativa (japonica cultivar-group)] (GB:ABA94087.1); contains domain UNCHARACTERIZED (PTHR12677)
Solyc12g006340,2,ARF6,Encodes a member of the auxin response factor family. Mediates auxin response via expression of auxin regulated genes. Acts redundantly with ARF8 to control stamen elongation and flower maturation. Expression of ARF6 is controlled by miR167.
Solyc12g019700,2,NA,NA
Solyc12g021317,2,NA,NA
Solyc12g027630,2,NA,NA
Solyc12g036485,2,NA,NA
Solyc12g038420,2,NA,NA
Solyc12g038590,2,NA,NA
Solyc12g041980,2,ATBARD1,"ATBARD1/BARD1 (BREAST CANCER ASSOCIATED RING 1); transcription coactivator; similar to ATBRCA1 (BREAST CANCER SUSCEPTIBILITY1), ubiquitin-protein ligase [Arabidopsis thaliana] (TAIR:AT4G21070.1); similar to Os04g0512400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001053298.1); similar to OSIGBa0157K09-H0214G12.23 [Oryza sativa (indica cultivar-group)] (GB:CAH68012.1); similar to putative BRCT domain-containing protein [Oryza sativa (japonica cultivar-group)] (GB:AAV59289.1); contains InterPro domain BRCT; (InterPro:IPR001357); contains InterPro domain Zinc finger, PHD-type; (InterPro:IPR001965); contains InterPro domain Zinc finger, RING-type; (InterPro:IPR001841)"
Solyc12g056460,2,AGL20,Controls flowering and is required for CO to promote flowering. It acts downstream of FT. Overexpression of (SOC1) AGL20 suppresses not only the late flowering of plants that have functional FRI and FLC alleles but also the delayed phase transitions during the vegetative stages of
Solyc00g006867,3,NA,NA
Solyc01g007760,3,ATE2FA,"Member of the E2F transcription factors, (cell cycle genes), key components of the cyclin D/retinoblastoma/E2F pathway."
Solyc01g014245,3,NA,NA
Solyc01g068155,3,NA,NA
Solyc01g081200,3,NA,similar to Putative DNAJ protein [Oryza sativa (japonica cultivar-group)] (GB:AAN05335.1); contains domain alpha/beta-Hydrolases (SSF53474)
Solyc01g089903,3,NA,NA
Solyc01g096490,3,KEG,"Stone et al. (Plant Cell, 2007, PubMed ID 17194765) suggested that this locus is misannotated, with a full open reading frame ORF likely encompassing both the At5g13530 and At5g13540 loci.  The misannotation will be corrected with the next Arabidopsis genome release (TAIR8).  At5g13530 and At5g13540 together encode KEEP ON GOING (KEG), a RING E3 ligase involved in abscisic acid signaling.  KEG is essential for Arabidopsis growth and development."
Solyc01g096520,3,NA,"peptidyl-prolyl cis-trans isomerase, putative / cyclophilin, putative / rotamase, putative; similar to peptidyl-prolyl cis-trans isomerase / cyclophilin (CYP2) / rotamase [Arabidopsis thaliana] (TAIR:AT2G21130.1); similar to Peptidyl-prolyl cis-trans isomerase, cyclophilin type [Medicago truncatula] (GB:ABE85500.1); contains InterPro domain Peptidyl-prolyl cis-trans isomerase, cyclophilin type; (InterPro:IPR002130)"
Solyc01g097880,3,NA,"cytidine/deoxycytidylate deaminase family protein; similar to cytidine/deoxycytidylate deaminase family protein [Arabidopsis thaliana] (TAIR:AT3G05300.1); similar to deoxycytidine deaminase [Brassica oleracea] (GB:AAL67435.1); contains InterPro domain CMP/dCMP deaminase, zinc-binding; (InterPro:IPR002125)"
Solyc01g109170,3,ATCOR413-PM2,cold acclimation protein WCOR413-like protein beta form. Transcript is not detectable.
Solyc01g109180,3,LACS2,Encodes a long chain acyl-CoA synthetase that catalyzes the synthesis of omega-hydroxy fatty acyl-CoA intermediates in the pathway to cutin synthesis.
Solyc02g021273,3,NA,NA
Solyc02g043864,3,NA,NA
Solyc02g065660,3,NA,NA
Solyc02g090720,3,NA,NA
Solyc02g093280,3,NA,NA
Solyc02g094590,3,NA,"DEAD/DEAH box helicase, putative; similar to ATP-dependent DNA helicase, putative [Arabidopsis thaliana] (TAIR:AT2G01440.1); similar to DEAD/DEAH box helicase [Medicago truncatula] (GB:ABD33152.1); similar to CarD-like transcriptional regulator family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA94063.2); similar to CarD-like transcriptional regulator family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA94062.2); contains InterPro domain DEAD/DEAH box helicase; (InterPro:IPR001410); contains InterPro domain DEAD/DEAH box helicase, N-terminal; (InterPro:IPR011545); contains InterPro domain Transcription factor CarD; (InterPro:IPR003711); contains InterPro domain Helicase, C-terminal; (InterPro:IPR001650)"
Solyc03g006960,3,AHG1,"protein phosphatase 2C, putative / PP2C, putative; similar to protein phosphatase 2C, putative / PP2C, putative [Arabidopsis thaliana] (TAIR:AT2G29380.1); similar to protein phosphatase 2C [Prunus avium] (GB:AAQ03211.1); contains InterPro domain Protein phosphatase 2C; (InterPro:IPR000222); contains InterPro domain Protein phosphatase 2C-like; (InterPro:IPR001932)"
Solyc03g098180,3,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G09580.1); similar to conserved hypothetical protein [Medicago truncatula] (GB:ABE92892.1); similar to Os02g0684600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047763.1); contains domain DHH phosphoesterases (SSF64182)
Solyc03g114670,3,NA,NA
Solyc03g114680,3,NA,NA
Solyc03g115530,3,NA,NA
Solyc04g018110,3,NA,NA
Solyc04g024530,3,ARP3,Mutant has defect in trichome cell expansion and  actin organization resulting in a distorted trichome phenotype.
Solyc04g051820,3,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G64850.1); similar to 4D11_4 [Brassica rapa subsp. pekinensis] (GB:AAZ67518.1)
Solyc04g072800,3,NA,phosphoglycerate/bisphosphoglycerate mutase family protein; similar to phosphoglycerate/bisphosphoglycerate mutase family protein [Arabidopsis thaliana] (TAIR:AT1G78050.1); similar to Os02g0751800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048137.1); similar to putative phosphoglycerate mutase [Oryza sativa (japonica cultivar-group)] (GB:BAD38179.1); contains InterPro domain Phosphoglycerate/bisphosphoglycerate mutase; (InterPro:IPR001345); contains InterPro domain Phosphoglycerate mutase; (InterPro:IPR013078); contains InterPro domain Phosphoglycerate mutase 1; (InterPro:IPR005952)
Solyc04g072810,3,NA,"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein; similar to SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein [Arabidopsis thaliana] (TAIR:AT4G08690.1); similar to Os02g0752000 [Oryza sativa (japonica cultivar-group)] (GB:NP_001048139.1); similar to Cellular retinaldehyde-binding/triple function, N-terminal [Medicago truncatula] (GB:ABE91555.1); contains InterPro domain Phosphatidylinositol transfer protein-like, N-terminal; (InterPro:IPR011074); contains InterPro domain Cellular retinaldehyde-binding/triple function, C-terminal; (InterPro:IPR001251)"
Solyc05g006570,3,NA,"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT3G28450.1); similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G69990.1); similar to Protein kinase [Medicago truncatula] (GB:ABE78632.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Tyrosine protein kinase; (InterPro:IPR001245); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"
Solyc05g010150,3,NA,NA
Solyc05g010280,3,LAG13,"LAG13 (LAG1 LONGEVITY ASSURANCE HOMOLOG 3); Identical to LAG1 longevity assurance homolog 3 (LAG1 homolog 3) [Arabidopsis Thaliana] (GB:Q6NQI8;GB:Q9FZ69;GB:Q9LMZ0); similar to LAG1 (Longevity assurance gene 1) [Arabidopsis thaliana] (TAIR:AT3G25540.1); similar to ASC1-like protein (Alternaria stem canker resistance-like protein) (GB:Q8W4Y5); contains InterPro domain TRAM, LAG1 and CLN8 homology; (InterPro:IPR006634); contains InterPro domain Longevity-assurance protein (LAG1); (InterPro:IPR005547)"
Solyc05g013660,3,NA,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G13000.2); similar to Protein of unknown function DUF707 [Medicago truncatula] (GB:ABE91787.1); contains InterPro domain Protein of unknown function DUF707; (InterPro:IPR007877)
Solyc05g015490,3,NA,NA
Solyc05g015720,3,NA,NA
Solyc05g018395,3,NA,NA
Solyc05g053835,3,NA,NA
Solyc06g035520,3,NA,NA
Solyc06g053630,3,TOPP4,"Encodes the catalytic subunit of a Type 1 phosphoprotein Ser/Thr phosphatase, expressed in roots, shoots and flowers."
Solyc06g072520,3,NA,NA
Solyc06g074390,3,CER4,"acyl CoA reductase, putative; similar to acyl CoA reductase, putative / male-sterility protein, putative [Arabidopsis thaliana] (TAIR:AT5G22500.1); similar to acyl CoA reductase [Hevea brasiliensis] (GB:AAR88762.1); contains InterPro domain Male sterility; (InterPro:IPR004262); contains InterPro domain Male sterility C-terminal; (InterPro:IPR013120)"
Solyc06g083080,3,NA,NA
Solyc07g032110,3,NA,SH3 domain-containing protein 2 (SH3P2); similar to SH3 domain-containing protein 3 (SH3P3) [Arabidopsis thaliana] (TAIR:AT4G18060.1); similar to SH3 [Medicago truncatula] (GB:ABE88784.1); contains InterPro domain Src homology-3; (InterPro:IPR001452)
Solyc07g045550,3,SAP,A recessive mutation in the Arabidopsis STERILE APETALA (SAP) causes severe aberrations in inflorescence  and flower and ovule development.
Solyc08g061210,3,NA,NA
Solyc08g067420,3,NA,NA
Solyc08g067920,3,NA,NA
Solyc08g074280,3,NA,"ABC1 family protein; similar to ATATH13 (ABC2 homolog 13) [Arabidopsis thaliana] (TAIR:AT5G64940.2); similar to Os06g0701300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058483.1); similar to hypothetical protein Swol_1468 [Syntrophomonas wolfei subsp. wolfei str. Goettingen] (GB:YP_754144.1); contains InterPro domain Penicillin-binding protein, transpeptidase fold; (InterPro:IPR012338); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Beta-lactamase; (InterPro:IPR001466); contains InterPro domain ABC-1; (InterPro:IPR004147)"
Solyc08g077770,3,ATCBL1,"member of AtCBLs (Calcineurin B-like Calcium Sensor Proteins). Protein level is increased upon high salt, mannitol, and cold stresses."
Solyc09g009150,3,NA,"PAN domain-containing protein; similar to lectin protein kinase family protein [Arabidopsis thaliana] (TAIR:AT4G32300.1); similar to S-receptor kinase-like protein, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX92753.1); similar to Os02g0527900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001047006.1); contains InterPro domain Apple-like; (InterPro:IPR003609); contains InterPro domain N/apple PAN; (InterPro:IPR003014); contains InterPro domain Curculin-like (mannose-binding) lectin; (InterPro:IPR001480)"
