ITAG	logFC	logCPM	LR	PValue	FDR	SGN_annotation	AGI	symbol	gene_name	X..identity	alignment.length	e.value	bit.score	percent.query.align
Solyc10g076590	-0.916730393	4.449345508	17.20453145	3.36E-05	0.007012903	"Phosphatidylinositide phosphatase SAC1-like protein (AHRD V1 ***- D0N9N5_PHYIN); contains Interpro domain(s)  IPR002013  Synaptojanin, N-terminal "	AT3G51830	ATG5	"putative transmembrane protein G5p (AtG5) mRNA, complete"	69.27	358	3.00E-143	504	97.8021978
Solyc10g076730	1.193100318	2.330243693	11.60739869	0.0006569	0.048700373	Pectinesterase (AHRD V1 ***- A9NW72_PICSI); contains Interpro domain(s)  IPR006501  Pectinesterase inhibitor 	AT2G01610	NA	invertase/pectin methylesterase inhibitor family protein; similar to invertase/pectin methylesterase inhibitor family protein [Arabidopsis thaliana] (TAIR:AT1G14890.1); similar to pectin methylesterase inhibitor isoform [Solanum phureja] (GB:ABG49144.1); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)	53.71	175	1.00E-47	186	76.77725118
Solyc10g078530	0.993977472	4.395553432	14.13703185	0.000169965	0.021512789	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc10g080880	-1.244984845	5.410815156	11.93756889	0.000550132	0.044156495	"Auxin efflux carrier (AHRD V1 ***- D6RT09_SOLLC); contains Interpro domain(s)  IPR014024  Auxin efflux carrier, subgroup "	AT1G73590	ATPIN1	"Encodes a putative auxin efflux carrier involved in shoot and root development. It is involved in the maintenance of embryonic auxin gradients.  Loss of function severely affects organ initiation, pin1 mutants are characterised by an inflorescence meristem that does not initiate any flowers, resulting in the formation of a naked inflorescence stem.  PIN1 is involved in the determination of leaf shape by actively promoting development of leaf margin serrations.  In roots, the protein mainly resides at the basal end of the vascular cells, but weak signals can be detected in the epidermis and the cortex.  Expression levels and polarity of this auxin efflux carrier change during primordium development suggesting that cycles of auxin build-up and depletion accompany, and may direct, different stages of primordium development. PIN1 action on plant development does not strictly require function of PGP1 and PGP19 proteins."	61.57	648	0	736	99.6592845
Solyc10g083600	-0.860182043	5.850804607	13.91968514	0.00019079	0.023019556	Ribosome production factor 2 homolog (AHRD V1 **-- RPF2_ORYSJ); contains Interpro domain(s)  IPR007109  Brix domain 	AT3G23620	NA	brix domain-containing protein; Identical to Brix domain-containing protein 1 homolog [Arabidopsis Thaliana] (GB:Q9LUG5;GB:Q8LCK0); similar to PREDICTED: brix domain containing 1 [Macaca mulatta] (GB:XP_001087115.1); similar to Os01g0513800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001043185.1); contains InterPro domain Brix; (InterPro:IPR007109)	68.45	317	2.00E-115	412	93.49112426
Solyc10g084320	1.65723549	5.513377124	20.53677295	5.85E-06	0.002198	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc10g084560	1.195694899	4.803895953	22.69576916	1.90E-06	0.001036478	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc10g085750	-1.607684435	5.3146875	14.05066697	0.000177951	0.022203357	"Polyadenylate-binding protein 1 (AHRD V1 ***- Q6DF12_XENTR); contains Interpro domain(s)  IPR006515  Polyadenylate binding protein, human types 1, 2, 3, 4 "	AT2G36660	PAB7	"polyadenylate-binding protein, putative / PABP, putative. Member of the class III family of PABP proteins."	52.05	609	3.00E-146	515	96.95024077
Solyc11g005715	-0.718025216	2.696132158	11.66415094	0.00063716	0.048202631	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g006650	1.481010906	5.33311263	16.96883678	3.80E-05	0.007410255	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g006990	1.173580156	4.111956785	16.98147787	3.77E-05	0.007410255	"Os06g0207500 protein (Fragment) (AHRD V1 **-- Q0DDQ9_ORYSJ); contains Interpro domain(s)  IPR004253  Protein of unknown function DUF231, plant "	AT3G54260	TBL36	"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G42570.1); similar to unknown [Pisum sativum] (GB:ABA29157.1); contains InterPro domain Protein of unknown function DUF231, plant; (InterPro:IPR004253)"	60.28	360	6.00E-126	447	93.40369393
Solyc11g007200	1.550720607	3.877146874	20.25046419	6.79E-06	0.002416996	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g010380	1.215670613	3.773296212	24.39468216	7.85E-07	0.000516569	Mate efflux family protein (AHRD V1 **-- D7MN36_ARALY); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE 	AT5G65380	NA	"ripening-responsive protein, putative; similar to antiporter [Arabidopsis thaliana] (TAIR:AT5G10420.1); similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT5G44050.1); similar to ripening regulated protein DDTFR18 [Lycopersicon esculentum] (GB:AAG49032.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)"	68.18	484	0	643	97.77327935
Solyc11g010730	-0.662536126	4.769216509	11.74763175	0.000609207	0.04695842	Receptor-like kinase (AHRD V1 ***- A7VM42_MARPO); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT5G65530	NA	"protein kinase, putative; similar to protein kinase family protein [Arabidopsis thaliana] (TAIR:AT5G10520.1); similar to putative receptor protein kinase PERK1 [Oryza sativa (japonica cultivar-group)] (GB:BAD45880.1); similar to Os06g0663900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058295.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	64.38	393	8.00E-147	517	77.42574257
Solyc11g010850	1.429144869	5.463014382	13.88993719	0.000193833	0.023195701	1-deoxy-D-xylulose 5-phosphate synthase 2 (AHRD V1 **** C7U111_SOLLC); contains Interpro domain(s)  IPR005477  Deoxyxylulose-5-phosphate synthase 	AT4G15560	CLA	Encodes a protein with 1-deoxyxylulose 5-phosphate synthase activity involved in the MEP pathway. It is essential for chloroplast development in Arabidopsis	74.04	651	0	1009	90.90909091
Solyc11g010940	-2.215072211	3.558221888	28.18034319	1.11E-07	0.000145485	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g011920	1.219309631	3.660550248	22.66439046	1.93E-06	0.001036478	Glutamate decarboxylase (AHRD V1 ***- Q8LKR4_TOBAC); contains Interpro domain(s)  IPR010107  Glutamate decarboxylase 	AT5G17330	GAD	Encodes one of two isoforms of glutamate decarboxylase.	84.72	504	0	870	99.6031746
Solyc11g012320	1.513633422	4.183150193	15.70043254	7.42E-05	0.012059586	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g012360	1.209149393	3.456658045	15.17442231	9.80E-05	0.014662674	Sodium-dependent dicarboxylate transporter (AHRD V1 ***- O35055_RAT); contains Interpro domain(s)  IPR001898  Sodium/sulphate symporter 	AT5G47560	ATSDAT	Encodes a tonoplast malate/fumarate transporter.	69.74	542	0	719	96.5641953
Solyc11g017430	-1.100161454	2.927663722	12.48295378	0.000410682	0.036281991	Homology to unknown gene (AHRD V1 ***- Q00YD8_OSTTA); contains Interpro domain(s)  IPR003690  Mitochodrial transcription termination factor-related 	AT4G09620	NA	similar to unnamed protein product [Ostreococcus tauri] (GB:CAL57113.1); similar to Os03g0838900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001051838.1); contains InterPro domain Mitochodrial transcription termination factor-related; (InterPro:IPR003690)	60	190	3.00E-52	201	92.039801
Solyc11g040040	1.891388226	1.136015643	12.45000097	0.000417992	0.036703363	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g044470	0.859745098	5.319794874	12.61896178	0.000381853	0.034780116	"Heterogeneous nuclear ribonucleoprotein A2/B1-like (AHRD V1 *--- Q5ZDX8_ORYSJ); contains Interpro domain(s)  IPR000504  RNA recognition motif, RNP-1 "	AT1G33470	NA	"RNA recognition motif (RRM)-containing protein; similar to RNA recognition motif (RRM)-containing protein [Arabidopsis thaliana] (TAIR:AT1G22910.2); similar to Os01g0876800 [Oryza sativa (japonica cultivar-group)] (GB:NP_001044971.1); similar to Os01g0958500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001045454.1); similar to RNA-binding re (GB:ABE82599.1); contains InterPro domain Nucleotide-binding, alpha-beta plait; (InterPro:IPR012677); contains InterPro domain RNA-binding region RNP-1 (RNA recognition motif); (InterPro:IPR000504)"	56.81	257	1.00E-62	236	96.18320611
Solyc11g051160	1.799787089	4.57518455	21.25972261	4.01E-06	0.001852455	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g061960	-1.761496322	3.900310871	16.87023382	4.00E-05	0.00774795	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g062440	2.702900941	4.884266986	17.90363197	2.32E-05	0.005612656	"Laccase (AHRD V1 ***- Q9AUI0_PINTA); contains Interpro domain(s)  IPR017760  L-ascorbate oxidase, plants "	AT5G21105	NA	"L-ascorbate oxidase/ copper ion binding; similar to L-ascorbate oxidase, putative [Arabidopsis thaliana] (TAIR:AT5G21100.1); similar to ascorbate oxidase [Brassica juncea] (GB:AAF20933.1); similar to ascorbate oxidase [Brassica juncea] (GB:AAF20931.1); similar to ascorbate oxidase [Brassica juncea] (GB:AAF20932.1); contains InterPro domain Multicopper oxidase, copper-binding site; (InterPro:IPR002355); contains InterPro domain Cupredoxin; (InterPro:IPR008972); contains InterPro domain Multicopper oxidase, type 3; (InterPro:IPR011707); contains InterPro domain Multicopper oxidase, type 2; (InterPro:IPR011706); contains InterPro domain Multicopper oxidase, type 1; (InterPro:IPR001117)"	66.61	554	0	763	95.99303136
Solyc11g064800	-1.788404441	4.599612502	22.69907935	1.89E-06	0.001036478	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc11g066950	1.641059994	5.41757851	40.13822903	2.37E-10	3.11E-06	Stress responsive A/B barrel domain family protein (AHRD V1 ***- D7HD13_VIBCH); contains Interpro domain(s)  IPR013097  Stress responsive alpha-beta barrel 	AT5G22580	NA	Identical to Protein At5g22580 [Arabidopsis Thaliana] (GB:Q9FK81); similar to stable protein 1-related [Arabidopsis thaliana] (TAIR:AT3G17210.1); similar to hypothetical protein [Cucumis melo] (GB:BAD93607.1); contains InterPro domain Stress responsive alpha-beta barrel; (InterPro:IPR013097); contains InterPro domain Dimeric alpha-beta barrel; (InterPro:IPR011008)	62.38	101	2.00E-30	127	94.33962264
Solyc11g069190	1.18043098	7.471684701	20.74581648	5.24E-06	0.00209204	Auxin response factor 4 (AHRD V1 **** Q2LAI9_SOLLC); contains Interpro domain(s)  IPR011525  Aux/IAA-ARF-dimerisation  IPR003340  Transcriptional factor B3 	AT5G60450	ARF4	Encodes a member of the ARF family of transcription factors which mediate auxin responses. ARF4 appears to have redundant function with ETT(ARF3) in specifying abaxial cell identity.	60.98	756	0	853	92.61083744
Solyc11g069570	0.924662676	3.92377395	14.58708029	0.000133829	0.018255516	Cytokinin riboside 5&apos;-monophosphate phosphoribohydrolase LOG (AHRD V1 **-- LOG_ORYSJ); contains Interpro domain(s)  IPR005269  Conserved hypothetical protein CHP00730 	AT2G37210	NA	similar to unknown protein [Arabidopsis thaliana] (TAIR:AT3G53450.1); similar to Conserved hypothetical protein 730 [Medicago truncatula] (GB:ABE89044.1); contains InterPro domain Conserved hypothetical protein 730; (InterPro:IPR005269)	80.57	211	4.00E-99	357	89.36170213
Solyc11g071620	1.24370447	4.666299027	31.7660107	1.74E-08	9.16E-05	Aldehyde oxidase (AHRD V1 ***- Q9FV25_SOLLC); contains Interpro domain(s)  IPR016208  Aldehyde oxidase/xanthine dehydrogenase 	AT2G27150	AAO3	Encodes the aldehyde oxidase delta isoform  catalyzing the final step in abscisic acid  biosynthesis.	58.33	1356	0	1511	98.45814978
Solyc11g072130	0.863515497	4.671360062	17.29572145	3.20E-05	0.006841831	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g005350	0.935305431	4.000141451	13.44139453	0.000246133	0.026776582	Dihydroflavonol-4-reductase (AHRD V1 ***- B6TUD3_MAIZE); contains Interpro domain(s)  IPR016040  NAD(P)-binding domain 	AT4G27250	NA	"dihydroflavonol 4-reductase family / dihydrokaempferol 4-reductase family; similar to DFR (DIHYDROFLAVONOL 4-REDUCTASE), dihydrokaempferol 4-reductase [Arabidopsis thaliana] (TAIR:AT5G42800.1); similar to Os06g0683100 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058386.1); similar to anthocyanidin reductase [Ginkgo biloba] (GB:AAU95082.1); contains InterPro domain NAD-dependent epimerase/dehydratase; (InterPro:IPR001509)"	55.43	341	8.00E-104	374	97.36842105
Solyc12g006690	1.336428196	5.353177608	19.69462263	9.09E-06	0.002749406	Kinase family protein (AHRD V1 **** D7LER6_ARALY); contains Interpro domain(s)  IPR002290  Serine/threonine protein kinase 	AT5G47750	D6PKL2	"protein kinase, putative; similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT4G26610.1); similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT5G55910.1); similar to protein kinase, putative [Arabidopsis thaliana] (TAIR:AT2G44830.1); similar to protein kinase (GB:AAA33509.1); similar to Protein kinase PVPK-1 (GB:P15792); similar to G11A protein (GB:AAA33905.1); contains InterPro domain Serine/threonine protein kinase; (InterPro:IPR002290); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271)"	53.94	406	3.00E-115	412	82.72138229
Solyc12g009110	2.330261323	6.424541398	17.66394605	2.64E-05	0.0059309	"O-methyltransferase-like protein (AHRD V1 ***- Q9T003_ARATH); contains Interpro domain(s)  IPR016461  O-methyltransferase, COMT, eukaryota "	AT4G35160	NA	"O-methyltransferase family 2 protein; similar to O-methyltransferase family 2 protein [Arabidopsis thaliana] (TAIR:AT4G35150.1); similar to O-methyltransferase, family 2 [Medicago truncatula] (GB:ABE89160.1); contains InterPro domain SAM (and some other nucleotide) binding motif; (InterPro:IPR000051); contains InterPro domain O-methyltransferase, family 2; (InterPro:IPR001077); contains InterPro domain Dimerisation; (InterPro:IPR012967); contains InterPro domain Generic methyltransferase; (InterPro:IPR001601); contains InterPro domain Winged helix repressor DNA-binding; (InterPro:IPR011991)"	50.54	370	4.00E-95	344	97.56756757
Solyc12g009200	1.025455506	4.299482543	15.98229688	6.39E-05	0.011001861	"Chlorophyll a-b binding protein, chloroplastic (AHRD V1 ***- CB12_PETHY); contains Interpro domain(s)  IPR001344  Chlorophyll A-B binding protein "	AT1G19150	LHCA2*1	"PSI type II chlorophyll a/b-binding protein (Lhca2*1) mRNA,"	83.48	230	2.00E-113	404	87.7394636
Solyc12g011213	-0.881456924	4.309613521	13.22699294	0.000275946	0.028158274	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g015690	0.962191166	4.042422267	16.24165116	5.58E-05	0.00991794	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g027757	-1.467115431	4.475596564	16.61406425	4.58E-05	0.008553485	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g035190	-1.003372509	6.233011691	12.6667323	0.000372219	0.034263716	Anthranilate phosphoribosyltransferase (AHRD V1 ***- A8IBN0_CHLRE); contains Interpro domain(s)  IPR005940  Anthranilate phosphoribosyl transferase 	AT5G17990	TRP1	"Encodes the tryptophan biosynthetic enzyme phosphoribosylanthranilate transferase  (PAT1, called trpD in bacteria). Converts anthranilate and phosphoribosylpyrophosphate into phosphoribosylanthranilate and inorganic pyrophosphate."	75.46	326	4.00E-128	454	83.97932817
Solyc12g036500	3.539912246	3.218676836	13.28436782	0.000267628	0.027849206	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g040790	2.988543688	4.506135268	13.59553044	0.000226725	0.025079752	Menaquinone biosynthesis methyltransferase ubiE (AHRD V1 *-*- UBIE_LISMH); contains Interpro domain(s)  IPR013216  Methyltransferase type 11 	AT3G18000	NMT1	Arabidopsis thaliana N-methyltransferase-like protein mRNA.	79.55	484	0	829	96.40718563
Solyc12g042890	1.260050409	2.165196303	12.55895221	0.000394313	0.03530977	Acyl-protein thioesterase 2 (AHRD V1 **-- B6T1C9_MAIZE); contains Interpro domain(s)  IPR003140  Phospholipase/carboxylesterase 	AT3G15650	NA	phospholipase/carboxylesterase family protein; similar to phospholipase/carboxylesterase family protein [Arabidopsis thaliana] (TAIR:AT1G52700.1); similar to putative lysophospholipase 2 [Oryza sativa (japonica cultivar-group)] (GB:BAB62566.1); contains InterPro domain Phospholipase/Carboxylesterase; (InterPro:IPR003140)	73.44	256	6.00E-104	373	98.8372093
Solyc12g044330	1.763549857	4.826848922	19.90587422	8.13E-06	0.002580363	Aquaporin (AHRD V1 ***- O81186_VERFO); contains Interpro domain(s)  IPR012269  Aquaporin 	AT3G16240	AQP1	"Delta tonoplast intrinsic protein, functions as a water channel and ammonium (NH3) transporter. Highly expressed in flower, shoot, and stem. Expression shows diurnal regulation and is induced by ammonium (NH3). Protein localized to vacuolar membrane."	81.2	250	3.00E-97	350	99.19678715
Solyc12g044820	1.454715305	3.590499644	18.17134725	2.02E-05	0.005110819	Multidrug resistance protein ABC transporter family (AHRD V1 ***- B9GX56_POPTR); contains Interpro domain(s)  IPR003439  ABC transporter-like 	AT3G21250	ATMRP6	member of MRP subfamily	62.43	1416	0	1712	95.61343386
Solyc12g044940	1.242394434	2.750709798	13.71075472	0.00021323	0.02430175	Short-chain dehydrogenase/reductase SDR (AHRD V1 ***- B8I6V4_CLOCE); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase 	AT3G55310	NA	oxidoreductase; similar to short-chain dehydrogenase/reductase (SDR) family protein [Arabidopsis thaliana] (TAIR:AT3G55290.2); similar to putative short-chain type alcohol dehydrogenase [Solanum tuberosum] (GB:AAN32641.1); contains InterPro domain Short-chain dehydrogenase/reductase SDR; (InterPro:IPR002198); contains InterPro domain Glucose/ribitol dehydrogenase; (InterPro:IPR002347)	60.52	271	2.00E-86	315	99.26470588
Solyc12g049350	-1.804589012	2.518490819	12.70422101	0.000364831	0.033940807	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g049443	-2.027717302	4.549921452	13.18746053	0.000281829	0.028537307	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g049550	-1.623878373	1.693012385	12.7784228	0.00035064	0.033206154	"GDSL esterase/lipase 5 (AHRD V1 **** GLIP5_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL "	AT1G53920	GLIP5	Contains lipase signature motif and GDSL domain.	60.74	326	1.00E-104	377	88.52459016
Solyc12g056510	1.632126665	4.568273578	18.14398112	2.05E-05	0.005135414	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g056600	3.040966975	4.481341473	19.83666148	8.43E-06	0.002643646	Short chain alcohol dehydrogenase (AHRD V1 **** O50038_TOBAC); contains Interpro domain(s)  IPR002347  Glucose/ribitol dehydrogenase 	AT1G52340	ABA2	Encodes a cytosolic short-chain dehydrogenase/reductase involved in the conversion of xanthoxin to ABA-aldehyde during ABA biosynthesis.  Mutants are insensitive to sucrose and glucose.	50.49	206	5.00E-48	187	88.49557522
Solyc12g087890	1.099433698	4.344968274	14.26013326	0.000159201	0.020445336	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g088410	-0.734102638	3.655694273	12.31861307	0.000448464	0.038480282	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solyc12g094620	3.013512042	6.824801735	29.9275979	4.48E-08	9.84E-05	Catalase (AHRD V1 ***- Q2PYW5_SOLTU); contains Interpro domain(s)  IPR018028  Catalase related subgroup 	AT4G35090	CAT2	"Encodes a peroxisomal catalase, highly expressed in bolts and leaves.  mRNA expression patterns show circadian regulation with mRNA levels being high in the subjective early morning."	76.64	488	0	814	98.78296146
Solyc12g094720	0.884914327	4.36319597	12.0049719	0.000530588	0.043113559	NA	NA	NA	NA	NA	NA	NA	NA	NA
